id,prediction
43404,0.603455367674308
43405,0.603455367674308
43406,0.603455367674308
43407,0.603455367674308
43408,0.603455367674308
43409,0.603455367674308
43410,0.603455367674308
43411,0.603455367674308
43412,0.603455367674308
43413,0.603455367674308
43414,0.603455367674308
43415,0.603455367674308
43416,0.603455367674308
43417,0.603455367674308
43418,0.603455367674308
43419,0.603455367674308
43420,0.0877295119164966
43421,0.603455367674308
43422,0.603455367674308
43423,0.603455367674308
43424,0.603455367674308
43425,0.603455367674308
43426,0.603455367674308
43427,0.603455367674308
43428,0.603455367674308
43429,0.603455367674308
43430,0.603455367674308
43431,0.603455367674308
43432,0.603455367674308
43433,0.603455367674308
43434,0.603455367674308
43435,0.603455367674308
43436,0.603455367674308
43437,0.603455367674308
43438,0.603455367674308
43439,0.603455367674308
43440,0.603455367674308
43441,0.603455367674308
43442,0.603455367674308
43443,0.603455367674308
43444,0.603455367674308
43445,0.603455367674308
43446,0.603455367674308
43447,0.603455367674308
43448,0.603455367674308
43449,0.603455367674308
43450,0.603455367674308
43451,0.603455367674308
43452,0.603455367674308
43453,0.603455367674308
43454,0.603455367674308
43455,0.603455367674308
43456,0.603455367674308
43457,0.603455367674308
43458,0.603455367674308
43459,0.603455367674308
43460,0.603455367674308
43461,0.603455367674308
43462,0.603455367674308
43463,0.603455367674308
43464,0.603455367674308
43465,0.603455367674308
43466,0.603455367674308
43467,0.603455367674308
43468,0.603455367674308
43469,0.603455367674308
43470,0.603455367674308
43471,0.603455367674308
43472,0.603455367674308
43473,0.603455367674308
43474,0.603455367674308
43475,0.603455367674308
43476,0.603455367674308
43477,0.603455367674308
43478,0.603455367674308
43479,0.603455367674308
43480,0.580444314078293
43481,0.49441041908977
43482,0.49441041908977
43483,0.49441041908977
43484,0.49441041908977
43485,0.546701353432336
43486,0.546701353432336
43487,0.546701353432336
43488,0.0625784647236412
43489,0.633587201534987
43490,0.580105784325794
43491,0.580105784325794
43492,0.580512352352278
43493,0.60191289166927
43494,0.60191289166927
43495,0.602637588221471
43496,0.602637588221471
43497,0.602637588221471
43498,0.602637588221471
43499,0.602637588221471
43500,0.602637588221471
43501,0.602637588221471
43502,0.602637588221471
43503,0.602637588221471
43504,0.602637588221471
43505,0.602637588221471
43506,0.602637588221471
43507,0.602637588221471
43508,0.602637588221471
43509,0.602637588221471
43510,0.602637588221471
43511,0.602637588221471
43512,0.602637588221471
43513,0.602637588221471
43514,0.602637588221471
43515,0.602637588221471
43516,0.602637588221471
43517,0.602637588221471
43518,0.602637588221471
43519,0.467113123262792
43520,0.467113123262792
43521,0.467113123262792
43522,0.467113123262792
43523,0.467113123262792
43524,0.554974915705112
43525,0.729138469348866
43526,0.285186973539313
43527,0.297074169208193
43528,0.297074169208193
43529,0.267939960837677
43530,0.267939960837677
43531,0.267939960837677
43532,0.416501275139685
43533,0.416501275139685
43534,0.416501275139685
43535,0.416501275139685
43536,0.416501275139685
43537,0.416501275139685
43538,0.416501275139685
43539,0.380406629864169
43540,0.380406629864169
43541,0.452993371610865
43542,0.349229730984699
43543,0.349229730984699
43544,0.269428106944411
43545,0.269428106944411
43546,0.269428106944411
43547,0.269428106944411
43548,0.269428106944411
43549,0.269428106944411
43550,0.269428106944411
43551,0.269428106944411
43552,0.269428106944411
43553,0.269428106944411
43554,0.332192169006368
43555,0.332192169006368
43556,0.383266424006583
43557,0.186448289167616
43558,0.557101110214254
43559,0.557101110214254
43560,0.557101110214254
43561,0.557101110214254
43562,0.557101110214254
43563,0.557101110214254
43564,0.557101110214254
43565,0.557101110214254
43566,0.557101110214254
43567,0.557101110214254
43568,0.557101110214254
43569,0.557101110214254
43570,0.557101110214254
43571,0.557101110214254
43572,0.557101110214254
43573,0.557101110214254
43574,0.557101110214254
43575,0.557101110214254
43576,0.557101110214254
43577,0.557101110214254
43578,0.557101110214254
43579,0.557101110214254
43580,0.701376292689772
43581,0.119622305649993
43582,0.119622305649993
43583,0.119622305649993
43584,0.119622305649993
43585,0.119622305649993
43586,0.119622305649993
43587,0.489247363031871
43588,0.489247363031871
43589,0.489247363031871
43590,0.489247363031871
43591,0.489247363031871
43592,0.397131130432235
43593,0.397131130432235
43594,0.397131130432235
43595,0.397131130432235
43596,0.397131130432235
43597,0.397131130432235
43598,0.299222493532512
43599,0.299222493532512
43600,0.299222493532512
43601,0.299222493532512
43602,0.311625150825441
43603,0.102032629441273
43604,0.355403575449546
43605,0.355403575449546
43606,0.465306226512135
43607,0.465306226512135
43608,0.465306226512135
43609,0.465306226512135
43610,0.465306226512135
43611,0.0894968505401912
43612,0.544076378317836
43613,0.544076378317836
43614,0.676186566722766
43615,0.676186566722766
43616,0.650789499567526
43617,0.650789499567526
43618,0.519530720291239
43619,0.458254907506219
43620,0.458254907506219
43621,0.458254907506219
43622,0.458254907506219
43623,0.458254907506219
43624,0.458254907506219
43625,0.458254907506219
43626,0.458254907506219
43627,0.458254907506219
43628,0.458254907506219
43629,0.458254907506219
43630,0.458254907506219
43631,0.458254907506219
43632,0.458254907506219
43633,0.458254907506219
43634,0.458254907506219
43635,0.458254907506219
43636,0.458254907506219
43637,0.458254907506219
43638,0.458254907506219
43639,0.458254907506219
43640,0.458254907506219
43641,0.458254907506219
43642,0.458254907506219
43643,0.458254907506219
43644,0.458254907506219
43645,0.458254907506219
43646,0.458254907506219
43647,0.458254907506219
43648,0.458254907506219
43649,0.140904470893965
43650,0.140904470893965
43651,0.140904470893965
43652,0.140904470893965
43653,0.140904470893965
43654,0.140904470893965
43655,0.536235495289856
43656,0.536235495289856
43657,0.536235495289856
43658,0.421425965625717
43659,0.421425965625717
43660,0.421425965625717
43661,0.421425965625717
43662,0.421425965625717
43663,0.421425965625717
43664,0.421425965625717
43665,0.421425965625717
43666,0.421425965625717
43667,0.421425965625717
43668,0.421425965625717
43669,0.421425965625717
43670,0.421425965625717
43671,0.421425965625717
43672,0.421425965625717
43673,0.421425965625717
43674,0.421425965625717
43675,0.421425965625717
43676,0.421425965625717
43677,0.0440035427022777
43678,0.421425965625717
43679,0.421425965625717
43680,0.421425965625717
43681,0.421425965625717
43682,0.388447367771147
43683,0.388447367771147
43684,0.550642164229215
43685,0.550642164229215
43686,0.409861664520104
43687,0.35071089882102
43688,0.35071089882102
43689,0.534211251727135
43690,0.534211251727135
43691,0.534211251727135
43692,0.534211251727135
43693,0.534211251727135
43694,0.534211251727135
43695,0.534211251727135
43696,0.534211251727135
43697,0.534211251727135
43698,0.534211251727135
43699,0.534211251727135
43700,0.534211251727135
43701,0.534211251727135
43702,0.534211251727135
43703,0.534211251727135
43704,0.534211251727135
43705,0.534211251727135
43706,0.534211251727135
43707,0.534211251727135
43708,0.534211251727135
43709,0.534211251727135
43710,0.534211251727135
43711,0.534211251727135
43712,0.534211251727135
43713,0.534211251727135
43714,0.534211251727135
43715,0.534211251727135
43716,0.534211251727135
43717,0.534211251727135
43718,0.712042505088743
43719,0.712042505088743
43720,0.631283910815555
43721,0.155789182827875
43722,0.155789182827875
43723,0.155789182827875
43724,0.155789182827875
43725,0.155789182827875
43726,0.565397194843742
43727,0.682186837516266
43728,0.641300756144417
43729,0.639628887600578
43730,0.639628887600578
43731,0.639628887600578
43732,0.664941165551585
43733,0.664941165551585
43734,0.664941165551585
43735,0.664941165551585
43736,0.435194808874707
43737,0.435194808874707
43738,0.435194808874707
43739,0.435194808874707
43740,0.36785028751708
43741,0.768137072547343
43742,0.171205514261034
43743,0.607964184551996
43744,0.607964184551996
43745,0.607964184551996
43746,0.607964184551996
43747,0.607964184551996
43748,0.607964184551996
43749,0.607964184551996
43750,0.607964184551996
43751,0.642752768941932
43752,0.642752768941932
43753,0.642752768941932
43754,0.642752768941932
43755,0.642752768941932
43756,0.642752768941932
43757,0.642752768941932
43758,0.642752768941932
43759,0.642752768941932
43760,0.642752768941932
43761,0.642752768941932
43762,0.642752768941932
43763,0.642752768941932
43764,0.642752768941932
43765,0.642752768941932
43766,0.642752768941932
43767,0.642752768941932
43768,0.642752768941932
43769,0.642752768941932
43770,0.642752768941932
43771,0.642752768941932
43772,0.397299058989902
43773,0.397299058989902
43774,0.397299058989902
43775,0.397299058989902
43776,0.397299058989902
43777,0.528993860731454
43778,0.528993860731454
43779,0.528993860731454
43780,0.528993860731454
43781,0.528993860731454
43782,0.528993860731454
43783,0.528993860731454
43784,0.528993860731454
43785,0.528993860731454
43786,0.315806701349876
43787,0.475167048927771
43788,0.475167048927771
43789,0.475167048927771
43790,0.475167048927771
43791,0.475167048927771
43792,0.475167048927771
43793,0.475167048927771
43794,0.618324272488855
43795,0.498427202658902
43796,0.460884523326895
43797,0.460884523326895
43798,0.460884523326895
43799,0.460884523326895
43800,0.370078143373138
43801,0.370078143373138
43802,0.370078143373138
43803,0.370078143373138
43804,0.442100311577345
43805,0.442100311577345
43806,0.442100311577345
43807,0.503187541698123
43808,0.503187541698123
43809,0.503187541698123
43810,0.503187541698123
43811,0.503187541698123
43812,0.455399386631251
43813,0.455399386631251
43814,0.455399386631251
43815,0.455399386631251
43816,0.455399386631251
43817,0.455399386631251
43818,0.455399386631251
43819,0.455399386631251
43820,0.547064311770954
43821,0.547064311770954
43822,0.547064311770954
43823,0.547064311770954
43824,0.547064311770954
43825,0.583555299114196
43826,0.583555299114196
43827,0.429383775854211
43828,0.429383775854211
43829,0.429383775854211
43830,0.156399288492325
43831,0.473575545932514
43832,0.473575545932514
43833,0.0915968245628609
43834,0.0915968245628609
43835,0.0915968245628609
43836,0.534211251727135
43837,0.534211251727135
43838,0.534211251727135
43839,0.534211251727135
43840,0.534211251727135
43841,0.534211251727135
43842,0.534211251727135
43843,0.534211251727135
43844,0.534211251727135
43845,0.534211251727135
43846,0.534211251727135
43847,0.534211251727135
43848,0.534211251727135
43849,0.534211251727135
43850,0.534211251727135
43851,0.534211251727135
43852,0.534211251727135
43853,0.534211251727135
43854,0.534211251727135
43855,0.534211251727135
43856,0.534211251727135
43857,0.534211251727135
43858,0.534211251727135
43859,0.534211251727135
43860,0.534211251727135
43861,0.534211251727135
43862,0.527566950248186
43863,0.0842327430400127
43864,0.527566950248186
43865,0.541898063656342
43866,0.541898063656342
43867,0.541898063656342
43868,0.541898063656342
43869,0.541898063656342
43870,0.541898063656342
43871,0.403579946940778
43872,0.481662690832422
43873,0.429601837245432
43874,0.429601837245432
43875,0.0303895265163731
43876,0.361529223508392
43877,0.361529223508392
43878,0.361529223508392
43879,0.361529223508392
43880,0.508310987893479
43881,0.508310987893479
43882,0.489456552005867
43883,0.489456552005867
43884,0.394920778763157
43885,0.394920778763157
43886,0.394920778763157
43887,0.359543941503683
43888,0.359543941503683
43889,0.359543941503683
43890,0.359543941503683
43891,0.449351185982074
43892,0.412970293188926
43893,0.412970293188926
43894,0.412970293188926
43895,0.412970293188926
43896,0.412970293188926
43897,0.412970293188926
43898,0.412970293188926
43899,0.502703848472873
43900,0.502703848472873
43901,0.502703848472873
43902,0.502703848472873
43903,0.502703848472873
43904,0.622353191735073
43905,0.502703848472873
43906,0.549395118678243
43907,0.549395118678243
43908,0.549395118678243
43909,0.549395118678243
43910,0.549395118678243
43911,0.549395118678243
43912,0.549395118678243
43913,0.549395118678243
43914,0.549395118678243
43915,0.549395118678243
43916,0.549395118678243
43917,0.549395118678243
43918,0.549395118678243
43919,0.549395118678243
43920,0.549395118678243
43921,0.549395118678243
43922,0.549395118678243
43923,0.549395118678243
43924,0.549395118678243
43925,0.549395118678243
43926,0.549395118678243
43927,0.549395118678243
43928,0.549395118678243
43929,0.549395118678243
43930,0.549395118678243
43931,0.549395118678243
43932,0.549395118678243
43933,0.549395118678243
43934,0.549395118678243
43935,0.549395118678243
43936,0.549395118678243
43937,0.549395118678243
43938,0.549395118678243
43939,0.549395118678243
43940,0.549395118678243
43941,0.549395118678243
43942,0.549395118678243
43943,0.549395118678243
43944,0.549395118678243
43945,0.549395118678243
43946,0.549395118678243
43947,0.549395118678243
43948,0.549395118678243
43949,0.549395118678243
43950,0.549395118678243
43951,0.549395118678243
43952,0.549395118678243
43953,0.549395118678243
43954,0.549395118678243
43955,0.549395118678243
43956,0.549395118678243
43957,0.549395118678243
43958,0.549395118678243
43959,0.549395118678243
43960,0.549395118678243
43961,0.549395118678243
43962,0.549395118678243
43963,0.549395118678243
43964,0.549395118678243
43965,0.549395118678243
43966,0.493318513723588
43967,0.493318513723588
43968,0.493318513723588
43969,0.493318513723588
43970,0.493318513723588
43971,0.493318513723588
43972,0.493318513723588
43973,0.493318513723588
43974,0.493318513723588
43975,0.493318513723588
43976,0.493318513723588
43977,0.493318513723588
43978,0.493318513723588
43979,0.493318513723588
43980,0.493318513723588
43981,0.493318513723588
43982,0.493318513723588
43983,0.493318513723588
43984,0.493318513723588
43985,0.493318513723588
43986,0.493318513723588
43987,0.493318513723588
43988,0.493318513723588
43989,0.493318513723588
43990,0.493318513723588
43991,0.493318513723588
43992,0.493318513723588
43993,0.493318513723588
43994,0.493318513723588
43995,0.493318513723588
43996,0.493318513723588
43997,0.493318513723588
43998,0.493318513723588
43999,0.493318513723588
44000,0.493318513723588
44001,0.493318513723588
44002,0.493318513723588
44003,0.493318513723588
44004,0.493318513723588
44005,0.493318513723588
44006,0.493318513723588
44007,0.493318513723588
44008,0.493318513723588
44009,0.493318513723588
44010,0.470714713855249
44011,0.411333433005686
44012,0.411333433005686
44013,0.433755407431032
44014,0.433755407431032
44015,0.433755407431032
44016,0.433755407431032
44017,0.433755407431032
44018,0.433755407431032
44019,0.433755407431032
44020,0.433755407431032
44021,0.433755407431032
44022,0.433755407431032
44023,0.433755407431032
44024,0.433755407431032
44025,0.433755407431032
44026,0.433755407431032
44027,0.433755407431032
44028,0.433755407431032
44029,0.433755407431032
44030,0.433755407431032
44031,0.433755407431032
44032,0.433755407431032
44033,0.433755407431032
44034,0.433755407431032
44035,0.433755407431032
44036,0.433755407431032
44037,0.433755407431032
44038,0.433755407431032
44039,0.433755407431032
44040,0.433755407431032
44041,0.433755407431032
44042,0.433755407431032
44043,0.433755407431032
44044,0.433755407431032
44045,0.433755407431032
44046,0.433755407431032
44047,0.433755407431032
44048,0.433755407431032
44049,0.433755407431032
44050,0.433755407431032
44051,0.433755407431032
44052,0.433755407431032
44053,0.433755407431032
44054,0.433755407431032
44055,0.470540158171627
44056,0.470540158171627
44057,0.470540158171627
44058,0.470540158171627
44059,0.470540158171627
44060,0.470540158171627
44061,0.470540158171627
44062,0.470540158171627
44063,0.470540158171627
44064,0.470540158171627
44065,0.470540158171627
44066,0.470540158171627
44067,0.470540158171627
44068,0.470540158171627
44069,0.470540158171627
44070,0.470540158171627
44071,0.470540158171627
44072,0.470540158171627
44073,0.470540158171627
44074,0.470540158171627
44075,0.470540158171627
44076,0.473264608021311
44077,0.473264608021311
44078,0.473264608021311
44079,0.355657196798523
44080,0.355657196798523
44081,0.355657196798523
44082,0.355657196798523
44083,0.355657196798523
44084,0.355657196798523
44085,0.321926275968266
44086,0.321926275968266
44087,0.321926275968266
44088,0.321926275968266
44089,0.321926275968266
44090,0.390384986684052
44091,0.390384986684052
44092,0.357769417646207
44093,0.276846555728868
44094,0.276846555728868
44095,0.276846555728868
44096,0.276846555728868
44097,0.276846555728868
44098,0.276846555728868
44099,0.276846555728868
44100,0.276846555728868
44101,0.276846555728868
44102,0.276846555728868
44103,0.276846555728868
44104,0.276846555728868
44105,0.594235060608315
44106,0.547779228091969
44107,0.547779228091969
44108,0.547779228091969
44109,0.666485685446342
44110,0.666485685446342
44111,0.666485685446342
44112,0.50436862902904
44113,0.638416584910368
44114,0.764547034793417
44115,0.46425696464683
44116,0.46425696464683
44117,0.46425696464683
44118,0.46425696464683
44119,0.46425696464683
44120,0.46425696464683
44121,0.46425696464683
44122,0.46425696464683
44123,0.46425696464683
44124,0.46425696464683
44125,0.46425696464683
44126,0.46425696464683
44127,0.46425696464683
44128,0.46425696464683
44129,0.46425696464683
44130,0.46425696464683
44131,0.46425696464683
44132,0.46425696464683
44133,0.46425696464683
44134,0.46425696464683
44135,0.46425696464683
44136,0.46425696464683
44137,0.46425696464683
44138,0.46425696464683
44139,0.46425696464683
44140,0.46425696464683
44141,0.725630619581491
44142,0.149516145502214
44143,0.606737786242832
44144,0.438465359445066
44145,0.439448564835294
44146,0.389247484088922
44147,0.389247484088922
44148,0.389247484088922
44149,0.389247484088922
44150,0.596571881416314
44151,0.544093349508857
44152,0.544093349508857
44153,0.0701277320918508
44154,0.544093349508857
44155,0.0701277320918508
44156,0.544093349508857
44157,0.472843932817811
44158,0.395807925000037
44159,0.466654293467813
44160,0.466654293467813
44161,0.466654293467813
44162,0.466654293467813
44163,0.658264806440263
44164,0.470527817579677
44165,0.523128981827682
44166,0.45586885573548
44167,0.53828945679291
44168,0.53544271671057
44169,0.53544271671057
44170,0.572137718104428
44171,0.572137718104428
44172,0.572137718104428
44173,0.572137718104428
44174,0.619391763311919
44175,0.619391763311919
44176,0.619391763311919
44177,0.619391763311919
44178,0.619391763311919
44179,0.619391763311919
44180,0.619391763311919
44181,0.619391763311919
44182,0.601353352485741
44183,0.543014074543171
44184,0.543014074543171
44185,0.543014074543171
44186,0.543014074543171
44187,0.435096470888752
44188,0.435096470888752
44189,0.449518416917032
44190,0.57846379586565
44191,0.587556987685483
44192,0.587556987685483
44193,0.651677775289981
44194,0.651677775289981
44195,0.489764411271545
44196,0.489764411271545
44197,0.489764411271545
44198,0.661704905208009
44199,0.661704905208009
44200,0.367174239916551
44201,0.367174239916551
44202,0.367174239916551
44203,0.367174239916551
44204,0.367174239916551
44205,0.565892668714776
44206,0.565892668714776
44207,0.610099023459531
44208,0.594101529206102
44209,0.594101529206102
44210,0.594101529206102
44211,0.566394825454047
44212,0.566394825454047
44213,0.566394825454047
44214,0.592514909366266
44215,0.688551504061539
44216,0.688551504061539
44217,0.130652911506658
44218,0.0627515374668325
44219,0.63452464333701
44220,0.423033646492769
44221,0.423033646492769
44222,0.172844192055166
44223,0.172844192055166
44224,0.120469234975556
44225,0.120469234975556
44226,0.544076922370715
44227,0.459199584696897
44228,0.468164338208799
44229,0.476798019471041
44230,0.495746471786108
44231,0.741852536349407
44232,0.449021741682448
44233,0.449021741682448
44234,0.449021741682448
44235,0.449021741682448
44236,0.449021741682448
44237,0.449021741682448
44238,0.449021741682448
44239,0.449021741682448
44240,0.449021741682448
44241,0.449021741682448
44242,0.449021741682448
44243,0.449021741682448
44244,0.449021741682448
44245,0.449021741682448
44246,0.449021741682448
44247,0.449021741682448
44248,0.449021741682448
44249,0.449021741682448
44250,0.449021741682448
44251,0.449021741682448
44252,0.449021741682448
44253,0.449021741682448
44254,0.449021741682448
44255,0.449021741682448
44256,0.449021741682448
44257,0.449021741682448
44258,0.615108431134566
44259,0.615108431134566
44260,0.615108431134566
44261,0.54832262206594
44262,0.54832262206594
44263,0.54832262206594
44264,0.54832262206594
44265,0.54832262206594
44266,0.194111329584071
44267,0.687145527895837
44268,0.607834271638352
44269,0.0493623192912222
44270,0.0493623192912222
44271,0.0568195952781511
44272,0.0568195952781511
44273,0.0484449641460004
44274,0.0557717838219329
44275,0.0557717838219329
44276,0.0557717838219329
44277,0.0557717838219329
44278,0.0557717838219329
44279,0.128886553839988
44280,0.128886553839988
44281,0.128886553839988
44282,0.128886553839988
44283,0.626597897336933
44284,0.626597897336933
44285,0.626597897336933
44286,0.450705652842791
44287,0.508474775443999
44288,0.508474775443999
44289,0.508474775443999
44290,0.452511800188795
44291,0.452511800188795
44292,0.489512100652072
44293,0.489512100652072
44294,0.489512100652072
44295,0.489512100652072
44296,0.489512100652072
44297,0.505380425144245
44298,0.505380425144245
44299,0.505380425144245
44300,0.505380425144245
44301,0.505380425144245
44302,0.505380425144245
44303,0.505380425144245
44304,0.54242073750258
44305,0.54242073750258
44306,0.0615735830887667
44307,0.54242073750258
44308,0.54242073750258
44309,0.496414659649942
44310,0.496414659649942
44311,0.496414659649942
44312,0.496414659649942
44313,0.434550764505411
44314,0.434550764505411
44315,0.47134681937274
44316,0.47134681937274
44317,0.47134681937274
44318,0.47134681937274
44319,0.47134681937274
44320,0.47134681937274
44321,0.47134681937274
44322,0.47134681937274
44323,0.47134681937274
44324,0.47134681937274
44325,0.47134681937274
44326,0.47134681937274
44327,0.47134681937274
44328,0.47134681937274
44329,0.47134681937274
44330,0.47134681937274
44331,0.537605417875187
44332,0.537605417875187
44333,0.481577555730901
44334,0.518702811381424
44335,0.518702811381424
44336,0.518702811381424
44337,0.492516020489961
44338,0.56900395051775
44339,0.56900395051775
44340,0.56900395051775
44341,0.549720688483006
44342,0.549720688483006
44343,0.549720688483006
44344,0.549720688483006
44345,0.549720688483006
44346,0.56059090954436
44347,0.5390560001635
44348,0.5390560001635
44349,0.5390560001635
44350,0.5390560001635
44351,0.5390560001635
44352,0.5390560001635
44353,0.5390560001635
44354,0.5390560001635
44355,0.5390560001635
44356,0.5390560001635
44357,0.5390560001635
44358,0.5390560001635
44359,0.5390560001635
44360,0.686438715972957
44361,0.16757018827242
44362,0.638549604744338
44363,0.586629193772002
44364,0.755884118697961
44365,0.548814962655433
44366,0.548814962655433
44367,0.548814962655433
44368,0.548814962655433
44369,0.548814962655433
44370,0.548814962655433
44371,0.548814962655433
44372,0.548814962655433
44373,0.548814962655433
44374,0.548814962655433
44375,0.548814962655433
44376,0.548814962655433
44377,0.548814962655433
44378,0.548814962655433
44379,0.548814962655433
44380,0.548814962655433
44381,0.548814962655433
44382,0.548814962655433
44383,0.548814962655433
44384,0.548814962655433
44385,0.548814962655433
44386,0.548814962655433
44387,0.548814962655433
44388,0.548814962655433
44389,0.548814962655433
44390,0.548814962655433
44391,0.548814962655433
44392,0.548814962655433
44393,0.548814962655433
44394,0.548814962655433
44395,0.548814962655433
44396,0.548814962655433
44397,0.548814962655433
44398,0.548814962655433
44399,0.548814962655433
44400,0.677776217812489
44401,0.623179780769165
44402,0.623179780769165
44403,0.623179780769165
44404,0.709774711376621
44405,0.709774711376621
44406,0.709774711376621
44407,0.695827927314709
44408,0.695827927314709
44409,0.671222330551069
44410,0.671222330551069
44411,0.532794945610631
44412,0.532794945610631
44413,0.532794945610631
44414,0.532794945610631
44415,0.532794945610631
44416,0.505371650282917
44417,0.505371650282917
44418,0.505371650282917
44419,0.505371650282917
44420,0.505371650282917
44421,0.505371650282917
44422,0.467749218421013
44423,0.542412024783146
44424,0.465479791067757
44425,0.465479791067757
44426,0.465479791067757
44427,0.465479791067757
44428,0.465479791067757
44429,0.465479791067757
44430,0.465479791067757
44431,0.465479791067757
44432,0.465479791067757
44433,0.465479791067757
44434,0.465479791067757
44435,0.465479791067757
44436,0.465479791067757
44437,0.465479791067757
44438,0.465479791067757
44439,0.465479791067757
44440,0.465479791067757
44441,0.465479791067757
44442,0.465479791067757
44443,0.465479791067757
44444,0.465479791067757
44445,0.465479791067757
44446,0.465479791067757
44447,0.465479791067757
44448,0.465479791067757
44449,0.465479791067757
44450,0.465479791067757
44451,0.465479791067757
44452,0.465479791067757
44453,0.465479791067757
